region_group,country_code,country_name,country_iso2,country_text,customer_id_,customer_id,customer_name,customer_segment,Final Destination,Final Destination Text,year,procedure_group,terumo_category,terumo_category_key,qty_units_per_procedure,mapping_row_count,procedures,usage_rate_final,mapping_cardinality,allocation_weight,customer_market_key,final_destination_key
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,314,0.98,7,0.1429,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,314,0.85,7,0.1429,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,314,0.7,7,0.1429,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,314,0.9,7,0.1429,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,314,0.8,7,0.1429,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,314,0.6,7,0.1429,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,266,0.8,2,0.5,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,266,0.75,2,0.5,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,165,0.85,2,0.5,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Structural Heart,Guide Wires,TC002,1.0,1,165,0.7,2,0.5,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,295,0.95,2,0.5,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,295,0.9,2,0.5,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,297,0.98,5,0.2,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Complex,Guide Wires,TC002,3.0,1,297,0.99,5,0.2,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,297,0.9,5,0.2,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,297,0.8,5,0.2,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Complex,Microcatheters,TC006,1.0,1,297,0.65,5,0.2,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,403,0.9,3,0.3333,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,403,0.8,3,0.3333,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,403,0.6,3,0.3333,CM_100102,FD_200102
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,232,0.9,3,0.3333,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,232,0.8,3,0.3333,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,232,0.6,3,0.3333,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,386,0.95,5,0.2,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,386,0.9,5,0.2,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,386,0.85,5,0.2,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,386,0.7,5,0.2,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,386,0.5,5,0.2,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,142,0.8,2,0.5,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100103,100103,Kalp Merkezi Konya,Private Clinic,200103,FD Kalp Merkezi Konya,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,142,0.75,2,0.5,CM_100103,FD_200103
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,207,0.95,2,0.5,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,207,0.9,2,0.5,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,267,0.95,5,0.2,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,267,0.9,5,0.2,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,267,0.85,5,0.2,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,267,0.7,5,0.2,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,267,0.5,5,0.2,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,61,0.85,2,0.5,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Structural Heart,Guide Wires,TC002,1.0,1,61,0.7,2,0.5,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,293,0.95,7,0.1429,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,293,0.98,7,0.1429,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,293,0.85,7,0.1429,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,293,0.7,7,0.1429,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,293,0.9,7,0.1429,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,293,0.8,7,0.1429,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,293,0.6,7,0.1429,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,188,0.8,2,0.5,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100104,100104,Devlet Hastanesi Gaziantep,University Hospital,200104,FD Devlet Hastanesi Gaziantep,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,188,0.75,2,0.5,CM_100104,FD_200104
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,381,0.8,2,0.5,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,381,0.75,2,0.5,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,287,0.95,5,0.2,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,287,0.9,5,0.2,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,287,0.85,5,0.2,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,287,0.7,5,0.2,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,287,0.5,5,0.2,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,383,0.95,2,0.5,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100105,100105,Eğitim Araştırma Mersin,University Hospital,200105,FD Eğitim Araştırma Mersin,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,383,0.9,2,0.5,CM_100105,FD_200105
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,204,0.8,2,0.5,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,204,0.75,2,0.5,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,253,0.95,2,0.5,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,253,0.9,2,0.5,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,140,0.85,2,0.5,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Structural Heart,Guide Wires,TC002,1.0,1,140,0.7,2,0.5,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,217,0.95,7,0.1429,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,217,0.98,7,0.1429,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,217,0.85,7,0.1429,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,217,0.7,7,0.1429,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,217,0.9,7,0.1429,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,217,0.8,7,0.1429,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,217,0.6,7,0.1429,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,292,0.95,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,292,0.9,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,292,0.85,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,292,0.7,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,292,0.5,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,167,0.98,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Complex,Guide Wires,TC002,3.0,1,167,0.99,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,167,0.9,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,167,0.8,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,PCI - Complex,Microcatheters,TC006,1.0,1,167,0.65,5,0.2,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,102,0.9,3,0.3333,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,102,0.8,3,0.3333,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100106,100106,Özel Hastane Kayseri,Private Clinic,200106,FD Özel Hastane Kayseri,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,102,0.6,3,0.3333,CM_100106,FD_200106
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,225,0.85,2,0.5,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,Structural Heart,Guide Wires,TC002,1.0,1,225,0.7,2,0.5,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,268,0.8,2,0.5,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,268,0.75,2,0.5,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,194,0.95,7,0.1429,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,194,0.98,7,0.1429,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,194,0.85,7,0.1429,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,194,0.7,7,0.1429,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,194,0.9,7,0.1429,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,194,0.8,7,0.1429,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,194,0.6,7,0.1429,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,183,0.95,2,0.5,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100107,100107,Üniversitesi Hastanesi Eskisehir,Private Clinic,200107,FD Üniversitesi Hastanesi Eskisehir,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,183,0.9,2,0.5,CM_100107,FD_200107
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,317,0.95,5,0.2,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,317,0.9,5,0.2,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,317,0.85,5,0.2,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,317,0.7,5,0.2,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,317,0.5,5,0.2,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,371,0.85,2,0.5,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Structural Heart,Guide Wires,TC002,1.0,1,371,0.7,2,0.5,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,420,0.8,2,0.5,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,420,0.75,2,0.5,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,312,0.95,7,0.1429,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,312,0.98,7,0.1429,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,312,0.85,7,0.1429,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,312,0.7,7,0.1429,CM_100108,FD_200108
MENA,TR,MENA,TR,MENA,100108,100108,Kalp Merkezi Trabzon,University Hospital,200108,FD Kalp Merkezi Trabzon,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,312,0.9,7,0.1429,CM_100108,FD_200108
